mythril.mythril.mythril_config [INFO]: Creating mythril data directory 
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 12
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 13
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 14
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 15
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 245
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 16
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 246
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 17
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 247
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 18
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 248
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 19
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 249
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 20
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 250
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 21
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 58
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 251
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 22
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 59
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 252
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 23
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 60
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 253
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 24
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 61
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 254
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 25
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 85
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 62
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 65
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 255
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 26
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 86
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 63
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 66
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 256
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 27
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 87
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 64
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 67
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 257
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 28
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 88
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 68
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 258
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 29
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 89
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 69
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 259
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 30
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 103
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 90
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 70
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 260
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 31
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 104
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 91
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 71
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 261
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 32
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 105
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 92
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 72
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SHA3 at 262
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 33
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 106
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 93
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 73
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 263
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 34
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 107
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 94
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 74
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 264
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 35
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 117
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 108
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 111
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 95
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 75
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 265
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 36
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 118
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 109
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 112
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 96
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 76
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 266
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 37
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 119
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 110
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 113
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 97
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 77
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 267
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 38
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 120
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 114
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 98
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 78
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 268
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 39
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 121
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 655
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 99
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 79
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 269
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 40
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 143
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 656
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 100
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 80
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 270
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 41
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 144
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 123
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 126
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 657
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 449
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 81
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 271
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 42
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 145
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 124
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 127
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 658
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 450
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 82
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 272
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 43
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 146
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 128
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 659
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 451
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 407
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 273
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 44
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 147
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 129
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EXP at 660
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 452
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 408
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP3 at 274
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 45
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 161
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 148
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLDATALOAD at 130
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 661
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLER at 453
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 409
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 275
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 46
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 162
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 149
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 131
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 662
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 454
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 410
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 276
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 47
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 163
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 150
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 132
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 663
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 455
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 411
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 277
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 48
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 164
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 151
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 133
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 664
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 456
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 412
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 278
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 49
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 165
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 152
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 134
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MUL at 665
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 457
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 413
mythril.analysis.module.base [DEBUG]: Entering analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Exiting analysis module: ArbitraryStorage
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Entering analysis module: StateChangeAfterCall
mythril.analysis.module.base [DEBUG]: Exiting analysis module: StateChangeAfterCall
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SSTORE at 279
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 50
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 166
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 169
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 135
mythril.laser.ethereum.instructions [DEBUG]: Evaluating NOT at 666
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 458
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EXP at 414
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 280
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 51
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 167
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 170
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 154
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 136
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 667
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 459
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 415
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 281
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 52
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 214
mythril.laser.ethereum.instructions [DEBUG]: Evaluating REVERT at 168
mythril.laser.ethereum.svm [DEBUG]: Ending transaction MessageCallTransaction 1 from sender_1 to                                        0x0.
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 171
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 155
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 137
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 668
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 460
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DIV at 416
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 282
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 215
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 172
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 156
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 138
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 669
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 461
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 417
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 283
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 54
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 216
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 173
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 157
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 139
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ISZERO at 670
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 462
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 418
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SLOAD at 284
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 217
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 220
