patch path, patch vulnerability report, original contract vulnerability report
unchecked_low_level_calls/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.bin,unchecked_low_level_calls/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.patch.metadata.json,unchecked_low_level_calls/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01/0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01.metadata.json
unchecked_low_level_calls/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.bin,unchecked_low_level_calls/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.patch.metadata.json,unchecked_low_level_calls/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6/0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.metadata.json
unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.bin,unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.patch.metadata.json,unchecked_low_level_calls/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707/0x806a6bd219f162442d992bdc4ee6eba1f2c5a707.metadata.json
unchecked_low_level_calls/0x9d06cbafa865037a01d322d3f4222fa3e04e5488/0x9d06cbafa865037a01d322d3f4222fa3e04e5488.bin,unchecked_low_level_calls/0x9d06cbafa865037a01d322d3f4222fa3e04e5488/0x9d06cbafa865037a01d322d3f4222fa3e04e5488.patch.metadata.json,unchecked_low_level_calls/0x9d06cbafa865037a01d322d3f4222fa3e04e5488/0x9d06cbafa865037a01d322d3f4222fa3e04e5488.metadata.json
unchecked_low_level_calls/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.bin,unchecked_low_level_calls/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.patch.metadata.json,unchecked_low_level_calls/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c/0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.metadata.json
unchecked_low_level_calls/0xbaa3de6504690efb064420d89e871c27065cdd52/0xbaa3de6504690efb064420d89e871c27065cdd52.bin,unchecked_low_level_calls/0xbaa3de6504690efb064420d89e871c27065cdd52/0xbaa3de6504690efb064420d89e871c27065cdd52.patch.metadata.json,unchecked_low_level_calls/0xbaa3de6504690efb064420d89e871c27065cdd52/0xbaa3de6504690efb064420d89e871c27065cdd52.metadata.json
unchecked_low_level_calls/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.bin,unchecked_low_level_calls/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.patch.metadata.json,unchecked_low_level_calls/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9/0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9.metadata.json
unchecked_low_level_calls/mishandled/mishandled.bin,unchecked_low_level_calls/mishandled/mishandled.patch.metadata.json,unchecked_low_level_calls/mishandled/mishandled.metadata.json
unchecked_low_level_calls/unchecked_return_value/unchecked_return_value.bin,unchecked_low_level_calls/unchecked_return_value/unchecked_return_value.patch.metadata.json,unchecked_low_level_calls/unchecked_return_value/unchecked_return_value.metadata.json
unchecked_low_level_calls/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.bin,unchecked_low_level_calls/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.patch.metadata.json,unchecked_low_level_calls/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27/0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.metadata.json
unchecked_low_level_calls/0x89c1b3807d4c67df034fffb62f3509561218d30b/0x89c1b3807d4c67df034fffb62f3509561218d30b.bin,unchecked_low_level_calls/0x89c1b3807d4c67df034fffb62f3509561218d30b/0x89c1b3807d4c67df034fffb62f3509561218d30b.patch.metadata.json,unchecked_low_level_calls/0x89c1b3807d4c67df034fffb62f3509561218d30b/0x89c1b3807d4c67df034fffb62f3509561218d30b.metadata.json
unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3/0x4051334adc52057aca763453820cb0e045076ef3.bin,unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3/0x4051334adc52057aca763453820cb0e045076ef3.patch.metadata.json,unchecked_low_level_calls/0x4051334adc52057aca763453820cb0e045076ef3/0x4051334adc52057aca763453820cb0e045076ef3.metadata.json
unchecked_low_level_calls/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.bin,unchecked_low_level_calls/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.patch.metadata.json,unchecked_low_level_calls/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7/0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.metadata.json
unchecked_low_level_calls/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.bin,unchecked_low_level_calls/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.patch.metadata.json,unchecked_low_level_calls/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e/0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e.metadata.json
unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.bin,unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.patch.metadata.json,unchecked_low_level_calls/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2/0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2.metadata.json
unchecked_low_level_calls/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.bin,unchecked_low_level_calls/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.patch.metadata.json,unchecked_low_level_calls/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6/0x610495793564aed0f9c7fc48dc4c7c9151d34fd6.metadata.json
unchecked_low_level_calls/0x7d09edb07d23acb532a82be3da5c17d9d85806b4/0x7d09edb07d23acb532a82be3da5c17d9d85806b4.bin,unchecked_low_level_calls/0x7d09edb07d23acb532a82be3da5c17d9d85806b4/0x7d09edb07d23acb532a82be3da5c17d9d85806b4.patch.metadata.json,unchecked_low_level_calls/0x7d09edb07d23acb532a82be3da5c17d9d85806b4/0x7d09edb07d23acb532a82be3da5c17d9d85806b4.metadata.json
unchecked_low_level_calls/king_of_the_ether_throne/king_of_the_ether_throne.bin,unchecked_low_level_calls/king_of_the_ether_throne/king_of_the_ether_throne.patch.metadata.json,unchecked_low_level_calls/king_of_the_ether_throne/king_of_the_ether_throne.metadata.json
unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.bin,unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.patch.metadata.json,unchecked_low_level_calls/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35/0x8fd1e427396ddb511533cf9abdbebd0a7e08da35.metadata.json
unchecked_low_level_calls/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.bin,unchecked_low_level_calls/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.patch.metadata.json,unchecked_low_level_calls/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8/0x84d9ec85c9c568eb332b7226a8f826d897e0a4a8.metadata.json
unchecked_low_level_calls/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.bin,unchecked_low_level_calls/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.patch.metadata.json,unchecked_low_level_calls/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c/0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c.metadata.json
unchecked_low_level_calls/etherpot_lotto/etherpot_lotto.bin,unchecked_low_level_calls/etherpot_lotto/etherpot_lotto.patch.metadata.json,unchecked_low_level_calls/etherpot_lotto/etherpot_lotto.metadata.json
unchecked_low_level_calls/0x5aa88d2901c68fda244f1d0584400368d2c8e739/0x5aa88d2901c68fda244f1d0584400368d2c8e739.bin,unchecked_low_level_calls/0x5aa88d2901c68fda244f1d0584400368d2c8e739/0x5aa88d2901c68fda244f1d0584400368d2c8e739.patch.metadata.json,unchecked_low_level_calls/0x5aa88d2901c68fda244f1d0584400368d2c8e739/0x5aa88d2901c68fda244f1d0584400368d2c8e739.metadata.json
unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d/0xf2570186500a46986f3139f65afedc2afe4f445d.bin,unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d/0xf2570186500a46986f3139f65afedc2afe4f445d.patch.metadata.json,unchecked_low_level_calls/0xf2570186500a46986f3139f65afedc2afe4f445d/0xf2570186500a46986f3139f65afedc2afe4f445d.metadata.json
unchecked_low_level_calls/0xd5967fed03e85d1cce44cab284695b41bc675b5c/0xd5967fed03e85d1cce44cab284695b41bc675b5c.bin,unchecked_low_level_calls/0xd5967fed03e85d1cce44cab284695b41bc675b5c/0xd5967fed03e85d1cce44cab284695b41bc675b5c.patch.metadata.json,unchecked_low_level_calls/0xd5967fed03e85d1cce44cab284695b41bc675b5c/0xd5967fed03e85d1cce44cab284695b41bc675b5c.metadata.json
unchecked_low_level_calls/0x39cfd754c85023648bf003bea2dd498c5612abfa/0x39cfd754c85023648bf003bea2dd498c5612abfa.bin,unchecked_low_level_calls/0x39cfd754c85023648bf003bea2dd498c5612abfa/0x39cfd754c85023648bf003bea2dd498c5612abfa.patch.metadata.json,unchecked_low_level_calls/0x39cfd754c85023648bf003bea2dd498c5612abfa/0x39cfd754c85023648bf003bea2dd498c5612abfa.metadata.json
unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.bin,unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.patch.metadata.json,unchecked_low_level_calls/0xdb1c55f6926e7d847ddf8678905ad871a68199d2/0xdb1c55f6926e7d847ddf8678905ad871a68199d2.metadata.json
unchecked_low_level_calls/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.bin,unchecked_low_level_calls/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.patch.metadata.json,unchecked_low_level_calls/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984/0x52d2e0f9b01101a59b38a3d05c80b7618aeed984.metadata.json
unchecked_low_level_calls/0x524960d55174d912768678d8c606b4d50b79d7b1/0x524960d55174d912768678d8c606b4d50b79d7b1.bin,unchecked_low_level_calls/0x524960d55174d912768678d8c606b4d50b79d7b1/0x524960d55174d912768678d8c606b4d50b79d7b1.patch.metadata.json,unchecked_low_level_calls/0x524960d55174d912768678d8c606b4d50b79d7b1/0x524960d55174d912768678d8c606b4d50b79d7b1.metadata.json
unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.bin,unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.patch.metadata.json,unchecked_low_level_calls/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.metadata.json
unchecked_low_level_calls/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.bin,unchecked_low_level_calls/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.patch.metadata.json,unchecked_low_level_calls/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4/0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4.metadata.json
unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.bin,unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.patch.metadata.json,unchecked_low_level_calls/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859/0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859.metadata.json
unchecked_low_level_calls/lotto/lotto.bin,unchecked_low_level_calls/lotto/lotto.patch.metadata.json,unchecked_low_level_calls/lotto/lotto.metadata.json
unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae.bin,unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae.patch.metadata.json,unchecked_low_level_calls/0xa46edd6a9a93feec36576ee5048146870ea2c3ae/0xa46edd6a9a93feec36576ee5048146870ea2c3ae.metadata.json
unchecked_low_level_calls/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.bin,unchecked_low_level_calls/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.patch.metadata.json,unchecked_low_level_calls/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87/0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.metadata.json
unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2.bin,unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2.patch.metadata.json,unchecked_low_level_calls/0x2972d548497286d18e92b5fa1f8f9139e5653fd2/0x2972d548497286d18e92b5fa1f8f9139e5653fd2.metadata.json
bad_randomness/guess_the_random_number/guess_the_random_number.bin,bad_randomness/guess_the_random_number/guess_the_random_number.patch.metadata.json,bad_randomness/guess_the_random_number/guess_the_random_number.metadata.json
bad_randomness/random_number_generator/random_number_generator.bin,bad_randomness/random_number_generator/random_number_generator.patch.metadata.json,bad_randomness/random_number_generator/random_number_generator.metadata.json
bad_randomness/old_blockhash/old_blockhash.bin,bad_randomness/old_blockhash/old_blockhash.patch.metadata.json,bad_randomness/old_blockhash/old_blockhash.metadata.json
bad_randomness/smart_billions/smart_billions.bin,bad_randomness/smart_billions/smart_billions.patch.metadata.json,bad_randomness/smart_billions/smart_billions.metadata.json
bad_randomness/lucky_doubler/lucky_doubler.bin,bad_randomness/lucky_doubler/lucky_doubler.patch.metadata.json,bad_randomness/lucky_doubler/lucky_doubler.metadata.json
bad_randomness/blackjack/blackjack.bin,bad_randomness/blackjack/blackjack.patch.metadata.json,bad_randomness/blackjack/blackjack.metadata.json
bad_randomness/etheraffle/etheraffle.bin,bad_randomness/etheraffle/etheraffle.patch.metadata.json,bad_randomness/etheraffle/etheraffle.metadata.json
arithmetic/timelock/timelock.bin,arithmetic/timelock/timelock.patch.metadata.json,arithmetic/timelock/timelock.metadata.json
arithmetic/integer_overflow_add/integer_overflow_add.bin,arithmetic/integer_overflow_add/integer_overflow_add.patch.metadata.json,arithmetic/integer_overflow_add/integer_overflow_add.metadata.json
arithmetic/tokensalechallenge/tokensalechallenge.bin,arithmetic/tokensalechallenge/tokensalechallenge.patch.metadata.json,arithmetic/tokensalechallenge/tokensalechallenge.metadata.json
arithmetic/integer_overflow_mul/integer_overflow_mul.bin,arithmetic/integer_overflow_mul/integer_overflow_mul.patch.metadata.json,arithmetic/integer_overflow_mul/integer_overflow_mul.metadata.json
arithmetic/token/token.bin,arithmetic/token/token.patch.metadata.json,arithmetic/token/token.metadata.json
arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible.bin,arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible.patch.metadata.json,arithmetic/integer_overflow_multitx_onefunc_feasible/integer_overflow_multitx_onefunc_feasible.metadata.json
arithmetic/insecure_transfer/insecure_transfer.bin,arithmetic/insecure_transfer/insecure_transfer.patch.metadata.json,arithmetic/insecure_transfer/insecure_transfer.metadata.json
arithmetic/overflow_single_tx/overflow_single_tx.bin,arithmetic/overflow_single_tx/overflow_single_tx.patch.metadata.json,arithmetic/overflow_single_tx/overflow_single_tx.metadata.json
arithmetic/overflow_simple_add/overflow_simple_add.bin,arithmetic/overflow_simple_add/overflow_simple_add.patch.metadata.json,arithmetic/overflow_simple_add/overflow_simple_add.metadata.json
arithmetic/integer_overflow_benign_1/integer_overflow_benign_1.bin,arithmetic/integer_overflow_benign_1/integer_overflow_benign_1.patch.metadata.json,arithmetic/integer_overflow_benign_1/integer_overflow_benign_1.metadata.json
arithmetic/integer_overflow_1/integer_overflow_1.bin,arithmetic/integer_overflow_1/integer_overflow_1.patch.metadata.json,arithmetic/integer_overflow_1/integer_overflow_1.metadata.json
arithmetic/BECToken/BECToken.bin,arithmetic/BECToken/BECToken.patch.metadata.json,arithmetic/BECToken/BECToken.metadata.json
arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1.bin,arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1.patch.metadata.json,arithmetic/integer_overflow_mapping_sym_1/integer_overflow_mapping_sym_1.metadata.json
arithmetic/integer_overflow_minimal/integer_overflow_minimal.bin,arithmetic/integer_overflow_minimal/integer_overflow_minimal.patch.metadata.json,arithmetic/integer_overflow_minimal/integer_overflow_minimal.metadata.json
arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible.bin,arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible.patch.metadata.json,arithmetic/integer_overflow_multitx_multifunc_feasible/integer_overflow_multitx_multifunc_feasible.metadata.json
denial_of_service/send_loop/send_loop.bin,denial_of_service/send_loop/send_loop.patch.metadata.json,denial_of_service/send_loop/send_loop.metadata.json
denial_of_service/auction/auction.bin,denial_of_service/auction/auction.patch.metadata.json,denial_of_service/auction/auction.metadata.json
denial_of_service/list_dos/list_dos.bin,denial_of_service/list_dos/list_dos.patch.metadata.json,denial_of_service/list_dos/list_dos.metadata.json
reentrancy/reentrancy_simple/reentrancy_simple.bin,reentrancy/reentrancy_simple/reentrancy_simple.patch.metadata.json,reentrancy/reentrancy_simple/reentrancy_simple.metadata.json
reentrancy/etherbank/etherbank.bin,reentrancy/etherbank/etherbank.patch.metadata.json,reentrancy/etherbank/etherbank.metadata.json
reentrancy/reentrancy_cross_function/reentrancy_cross_function.bin,reentrancy/reentrancy_cross_function/reentrancy_cross_function.patch.metadata.json,reentrancy/reentrancy_cross_function/reentrancy_cross_function.metadata.json
reentrancy/simple_dao/simple_dao.bin,reentrancy/simple_dao/simple_dao.patch.metadata.json,reentrancy/simple_dao/simple_dao.metadata.json
reentrancy/reentrance/reentrance.bin,reentrancy/reentrance/reentrance.patch.metadata.json,reentrancy/reentrance/reentrance.metadata.json
reentrancy/reentrancy_dao/reentrancy_dao.bin,reentrancy/reentrancy_dao/reentrancy_dao.patch.metadata.json,reentrancy/reentrancy_dao/reentrancy_dao.metadata.json
reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.bin,reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.patch.metadata.json,reentrancy/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.metadata.json
reentrancy/modifier_reentrancy/modifier_reentrancy.bin,reentrancy/modifier_reentrancy/modifier_reentrancy.patch.metadata.json,reentrancy/modifier_reentrancy/modifier_reentrancy.metadata.json
time_manipulation/ether_lotto/ether_lotto.bin,time_manipulation/ether_lotto/ether_lotto.patch.metadata.json,time_manipulation/ether_lotto/ether_lotto.metadata.json
time_manipulation/roulette/roulette.bin,time_manipulation/roulette/roulette.patch.metadata.json,time_manipulation/roulette/roulette.metadata.json
