mythril.mythril.mythril_config [INFO]: Creating mythril data directory 
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 266
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1973
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 242
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 210
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 149
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 650
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1845
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 291
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 266
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1973
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 242
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 210
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 149
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 650
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1845
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 291
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 266
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1973
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 242
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 210
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 149
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 650
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1845
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 291
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 266
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1973
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 242
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 210
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 149
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 650
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1845
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH4 at 53
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 291
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 266
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1973
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 242
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 210
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 176
mythril.laser.ethereum.instructions [DEBUG]: Evaluating AND at 149
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP2 at 122
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP4 at 650
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1845
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 267
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1974
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 211
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 150
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 123
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 651
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 1846
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 267
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1974
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 211
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 150
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 123
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 651
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 1846
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 267
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1974
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 211
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 150
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 123
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 651
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 1846
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 267
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1974
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 211
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 150
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 123
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 651
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 1846
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 267
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1974
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 211
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 150
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 123
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 651
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 1846
mythril.laser.ethereum.instructions [DEBUG]: Evaluating EQ at 54
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 292
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 267
mythril.laser.ethereum.instructions [DEBUG]: Evaluating CALLVALUE at 1974
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 243
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 211
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 177
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 150
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 123
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SUB at 651
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 1846
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 55
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 268
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1975
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 151
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 124
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 652
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 1847
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 55
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 268
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1975
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 151
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 124
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 652
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 1847
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 55
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 268
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1975
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 151
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 124
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 652
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 1847
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 55
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 268
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1975
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 151
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 124
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 652
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 1847
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 55
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 268
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1975
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 151
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 124
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 652
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 1847
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 55
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 293
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 268
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1975
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 244
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 212
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 178
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 151
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 124
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP2 at 652
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 1847
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 56
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 269
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1976
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1929
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 179
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 152
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP6 at 653
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1848
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 56
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 269
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1976
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1929
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 179
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 152
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP6 at 653
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1848
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 56
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 269
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1976
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1929
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 179
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 152
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP6 at 653
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1848
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 56
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 269
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1976
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1929
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 179
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 152
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP6 at 653
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1848
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 56
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 269
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1976
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1929
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 179
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 152
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP6 at 653
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1848
mythril.analysis.module.base [DEBUG]: Entering analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Exiting analysis module: TxOrigin
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPI at 56
mythril.laser.ethereum.svm [DEBUG]: - Entering function MAIN:unknown
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 294
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH2 at 269
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1976
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 1929
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MSTORE at 213
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 179
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 152
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 125
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP6 at 653
mythril.laser.ethereum.instructions [DEBUG]: Evaluating SWAP1 at 1848
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 320
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 295
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 270
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 1977
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1930
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 214
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 180
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 126
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP9 at 654
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1849
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 320
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 295
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 270
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 1977
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1930
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 214
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 180
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 126
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP9 at 654
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1849
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 320
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 295
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 270
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 1977
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1930
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 214
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 180
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 126
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP9 at 654
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1849
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 320
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 295
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 270
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP3 at 1977
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 1930
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 214
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH20 at 180
mythril.analysis.module.base [DEBUG]: Entering analysis module: IntegerArithmetics
mythril.analysis.module.base [DEBUG]: Exiting analysis module: IntegerArithmetics
mythril.laser.ethereum.instructions [DEBUG]: Evaluating ADD at 153
mythril.laser.ethereum.instructions [DEBUG]: Evaluating MLOAD at 126
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP9 at 654
mythril.laser.ethereum.instructions [DEBUG]: Evaluating POP at 1849
mythril.laser.ethereum.instructions [DEBUG]: Evaluating DUP1 at 57
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMPDEST at 320
mythril.laser.ethereum.instructions [DEBUG]: Evaluating PUSH1 at 295
mythril.laser.ethereum.instructions [DEBUG]: Evaluating JUMP at 270
